2023-02-17 07:16:09,670 DEBUG   SenderThread:1906 [sender.py:send_request():361] send_request: log_artifact
2023-02-17 07:16:09,672 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: pause
2023-02-17 07:16:09,674 INFO    HandlerThread:1906 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-02-17 07:16:09,676 INFO    HandlerThread:1906 [system_monitor.py:finish():161] Stopping system monitor
2023-02-17 07:16:09,697 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-17 07:16:09,698 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-17 07:16:09,698 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-17 07:16:09,698 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined cpu
2023-02-17 07:16:09,699 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined disk
2023-02-17 07:16:09,699 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined memory
2023-02-17 07:16:09,699 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined network
2023-02-17 07:16:10,163 INFO    Thread-16 :1906 [upload_job.py:push():143] Uploaded file /var/folders/5m/dzm1x6y5491b1zvjdds3hs_00000gn/T/tmpnzk5eg96wandb/2zlxl8xy-wandb-metadata.json
2023-02-17 07:16:10,194 INFO    Thread-13 :1906 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/adamelshimi/Desktop/Desktop - Adam’s MacBook Air/Udacity/MLDevOps/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230217_071605-7wk7t033/files/conda-environment.yaml
2023-02-17 07:16:10,194 INFO    Thread-13 :1906 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/adamelshimi/Desktop/Desktop - Adam’s MacBook Air/Udacity/MLDevOps/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230217_071605-7wk7t033/files/wandb-metadata.json
2023-02-17 07:16:11,491 INFO    Thread-18 :1906 [upload_job.py:push():101] Uploaded file /Users/adamelshimi/Library/Application Support/wandb/artifacts/staging/tmp36gq77rx
2023-02-17 07:16:12,634 INFO    SenderThread:1906 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzcxMDY3NTU4', 'digest': '3f790eac9baf42e19794ad78b1a348bd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzMzk0Nzg0', 'latestArtifact': None}, 'version': 'latest'}
2023-02-17 07:16:12,634 DEBUG   SenderThread:1906 [sender.py:send():334] send: stats
2023-02-17 07:16:12,635 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:17,659 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:22,680 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:24,469 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:24,470 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:27,706 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:29,496 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:32,732 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:34,522 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:37,758 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:38,358 INFO    Thread-13 :1906 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/adamelshimi/Desktop/Desktop - Adam’s MacBook Air/Udacity/MLDevOps/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230217_071605-7wk7t033/files/config.yaml
